10.4004951,18.32317811,14.97758283,21.3371584,0.002887853,4.902322526
17.5329751,6.1908921,12.04913577,23.40391325,0.003989156,6.197111433
5.710175291,7.975603469,19.21147528,21.80117611,0.003920161,6.430788954
13.2488667,10.18849245,11.8790973,21.60888132,0.003593637,4.870424238
7.84900228,15.62309141,19.52442133,23.11406278,0.000697511,4.210629005
5.487352988,19.59101596,10.41807888,21.37151131,0.000877985,6.699540637
10.81948396,10.89135185,17.71387146,22.74303871,0.004291314,5.384847681
6.073668732,15.49274678,16.82002395,21.30117394,0.002287828,6.425551212
17.2395633,17.73928183,8.675352765,25.62500089,0.0025467,6.691799446
14.7936043,9.310545228,5.880885116,22.28418879,0.001437055,5.793209397
9.628350058,21.87235428,6.156509774,23.35937852,0.001251793,4.711946842
5.688979505,6.353904888,9.018584589,23.52770902,0.001233834,6.687208627
17.45661994,16.74150068,18.76848276,23.80169792,0.004685426,6.848483558
14.17316629,8.108245306,5.908378747,24.8591021,0.003783546,5.336845963
15.47396298,20.13874408,6.636473824,21.6152943,0.000918426,5.003472226
18.19258121,13.65341773,8.146490538,22.77383438,0.00282378,5.664969535
8.667867519,18.1286531,7.538450781,22.62086999,0.00251065,6.413410674
8.189781483,9.029677026,5.06749553,22.12057246,0.000870648,6.065702027
19.79179972,18.18333105,7.499498872,21.64148476,0.001733059,5.264515717
17.4033987,11.74479482,19.287333,24.06192489,0.002082751,5.243939885
5.058192903,12.88191785,7.897290648,23.21764036,0.001329411,6.613294848
5.01398772,12.83239777,8.312544792,22.57400545,0.000632556,6.36555837
6.829328319,15.13088608,17.95320436,24.06259089,0.000224518,4.554878514
17.02972276,18.2382017,19.68057133,25.33383912,0.00393295,4.779274429
17.02374,7.983497676,9.392707833,24.51216713,0.003173846,4.424864895
10.57110489,10.82233342,19.05246061,23.2533895,0.003129193,5.835277805
14.6987103,21.21100507,10.76695303,21.00493721,0.00307984,5.872085449
10.78768502,10.92856802,7.855921594,24.34926602,0.000588247,5.322156832
18.53539642,9.543704886,13.36376005,23.91329772,0.002263796,4.5661953
15.35114115,18.49336689,16.0239389,21.88866726,0.001285136,4.334248941
17.96475358,12.51156089,5.438498894,23.73166831,0.001062301,4.074213659
15.56140175,14.26826026,5.42854881,22.50525502,0.00338901,4.770788211
13.09191968,8.332955319,7.387202481,23.12740138,0.00165676,6.784059383
16.78408184,14.53791985,18.93331659,22.45966192,0.003753416,5.197763664
15.07214647,10.90226709,6.757251852,25.51490291,0.00350286,5.443905581
16.40173073,17.13535758,7.693232094,22.19443929,0.002984722,5.381302099
17.25897928,6.744434811,16.50172624,22.27440346,0.0018979,6.412051114
16.69054563,16.02313707,14.65396502,23.15654919,0.00283497,5.71276069
11.16676143,16.06159496,12.11666552,25.19405563,0.002772488,5.962024342
18.4639641,7.648373306,7.868110652,24.89678029,0.000636473,4.170190145
15.76636768,7.145103727,14.20060253,24.95030985,0.004453868,5.819118185
16.6399295,7.469639368,9.855243937,23.46831078,0.004089349,4.20729102
18.73612167,12.57257629,16.8936356,22.74183706,0.004136137,4.458047855
9.17980685,6.881730158,14.64212198,24.80147144,0.004898934,6.685776694
10.80196149,7.864046123,15.18069242,22.79145621,0.004317327,5.755669888
13.96212716,16.39967574,12.54700596,23.60000645,0.003619819,4.547424616
10.80814556,6.875106115,13.38758135,22.47664638,0.000700544,6.874967728
5.675946316,8.24925223,13.37716243,22.95837051,0.003855174,6.662839584
19.1782904,15.48608551,19.97079269,25.17303807,0.000921794,6.819735641
19.96228716,14.85878589,6.018085032,21.64170436,0.003055876,4.659780805
6.805995053,17.9599412,15.947199,24.37821656,0.004240072,6.691564676
19.99627079,18.52965452,19.73053739,24.78498488,0.00409481,4.287481733
13.81410651,9.037203535,15.45550688,22.9205474,0.002273087,5.733636343
18.73628686,6.310819451,12.11768082,24.92631377,0.002554614,6.710189533
18.38229336,8.062641155,10.27919152,22.13270726,0.003403854,5.9480921
13.28661883,20.24906319,18.63274812,22.83508953,0.00280885,6.811463697
19.6896895,9.600684009,10.36540434,23.76354289,0.000839011,6.493330378
17.96203844,9.232300721,6.304340167,23.11248664,0.004681025,4.084559703
13.26339842,21.09673721,8.399132353,25.7440388,0.004213973,4.534250268
13.95619251,19.61817986,15.95565596,23.39738407,0.001417167,6.830302189
15.15820325,10.42475183,9.352602138,21.08173137,0.003178446,6.724562563
6.854368955,8.138130356,12.62863103,24.00473934,0.000989552,6.221335543
7.307370029,18.27567328,19.65855752,21.4263348,0.00417392,4.164372479
6.393622635,15.48816352,5.014640391,23.44791381,0.004958662,5.221657893
18.64954186,16.29621689,12.83716163,23.91343867,0.003071453,5.108748994
10.94662314,9.525323562,9.628482038,22.02714359,0.000464812,6.531183307
10.59243455,13.48040272,7.030370128,25.86375067,0.002331645,6.660898918
8.002827261,8.780840851,5.380405677,24.20938506,0.001498458,4.543816158
5.403283924,6.523324624,12.78051408,21.19423033,0.003398675,5.591117119
11.38173707,14.55160839,6.141316436,21.82659305,0.004240661,6.860163927
18.63254703,16.71358014,10.37027765,22.82735362,0.002292958,5.00446712
14.88700885,17.33108367,14.6599908,25.88284912,0.003801012,5.739376343
7.261667398,12.83293397,12.92437157,25.90272732,0.001868235,5.030980937
19.33202657,15.01669584,11.69959262,23.18713748,0.003098422,5.548716684
10.90158824,12.5233517,15.24399536,21.01848541,0.002732198,4.547879311
7.39250232,10.45870024,11.03477238,24.12690306,0.001356964,6.622626663
10.93736194,19.26265547,15.71808592,24.43726767,0.001277147,4.298736222
19.29222297,17.83273714,14.38044105,22.30053282,0.001037265,5.741804841
12.00381689,12.73798564,19.44566053,22.58047657,0.000402356,5.861068488
6.119963761,13.20998615,14.04449538,24.63171815,0.00224565,6.757941888
6.569301584,18.45564789,19.05441553,21.87649975,0.001378672,5.415246707
11.9609884,6.003433261,17.52207429,22.94680152,0.002096949,6.636870163
